PartID,PricePerGB,Capacity,FormFactor,Interface,Cache,Type
8bd82877-8252-4fc8-a9b7-9802db24a88a,0.12,1000.0,M.2-2280,M.2 PCIe 3.0 X4,,SSD
dc06ffb9-1d3e-4941-8e78-30aae0d9c0ee,0.07200000000000001,2000.0,M.2-2280,M.2 PCIe 4.0 X4,,SSD
fb97bb04-200a-46b7-aa01-f9c0e0aa775c,0.044,512.0,2.5,SATA 6.0 Gb/s,,SSD
ea549816-22ab-4c1d-abdf-665b7858f087,0.644,118.0,M.2-2280,M.2 PCIe 3.0 X4,,SSD
d40c54ef-ef51-4810-b294-2ece68ded862,0.074,2000.0,M.2-2280,M.2 PCIe 4.0 X4,,SSD
30aaa5d4-410e-4825-b603-e3e093988aaa,0.097,1000.0,2.5,SATA 6.0 Gb/s,,SSD
67064e43-e583-4e72-9542-5a5ddff91d52,0.05,1000.0,3.5,SATA 6.0 Gb/s,64.0,5400
aeb840df-350d-4976-a49e-221c29fc6402,0.044,512.0,2.5,SATA 6.0 Gb/s,,SSD
8f07ddc9-2b7e-4d2d-b10c-42d66b2e22d8,1.156,1600.0,PCIe,PCIe x4,,SSD
42f42a1f-8357-46fe-b289-00d7c2580c17,0.027,3000.0,3.5,SATA 6.0 Gb/s,256.0,5400
67556f3e-35f8-4c50-ac0c-92ec90fc05a6,0.058,2000.0,M.2-2280,M.2 PCIe 4.0 X4,,SSD
7671bd48-0381-462c-9c11-6d3f96295d79,0.017,14000.0,3.5,SATA 6.0 Gb/s,256.0,7200
247d3bb6-120e-43ac-a77d-05d0e4341615,0.586,58.0,M.2-2280,M.2 PCIe 3.0 X4,,SSD
01d3efa4-25ec-4d6d-aa8a-4ff6146c2778,0.167,500.0,M.2-2280,M.2 PCIe 3.0 X4,,SSD
81e74290-c6b4-4203-abdb-0751b35d7ba6,0.046,500.0,M.2-2280,M.2 PCIe 4.0 X4,,SSD
607cb6a3-14e7-44fe-8f81-ee61f9606445,0.039,2000.0,M.2-2280,M.2 PCIe 3.0 X4,,SSD
bd0e8a58-5995-47bd-a4a9-5e4b38f9fd83,0.138,2000.0,M.2-2280,M.2 PCIe 3.0 X4,,SSD
3b656067-416e-46c8-b3b0-3db23f4a2193,0.40800000000000003,2000.0,2.5,SATA 6.0 Gb/s,2048.0,SSD
14d4e162-cb18-4107-a337-e85e2517a5ce,0.01,6000.0,3.5,SAS 12.0 Gb/s,128.0,7200
00c5ef6b-25f2-430f-83ed-e4098d215120,0.07200000000000001,4000.0,M.2-2280,M.2 PCIe 4.0 X4,,SSD
5ba8ea91-0c38-49b5-b970-b9bf7fe13fe6,0.07100000000000001,1000.0,M.2-2280,M.2 PCIe 4.0 X4,1024.0,SSD
7f1bccbf-ebf8-43d9-81b6-eb1db3cf675e,0.129,8000.0,3.5,SATA 6.0 Gb/s,128.0,7200
5404a4d4-2ed7-4dfa-9824-64ed6730db38,0.095,8000.0,M.2-2280,M.2 PCIe 4.0 X4,,SSD
28c100b2-6294-4e20-9bca-bdf9c66f52d8,0.132,500.0,M.2-2280,M.2 PCIe 3.0 X4,,SSD
8b7fe90a-0007-401b-9011-ffc391ccab77,0.016,14000.0,3.5,SATA 6.0 Gb/s,256.0,7200
fb93a2e7-968c-4595-9e92-d2e85296df40,0.051000000000000004,1000.0,M.2-2280,M.2 PCIe 4.0 X4,,SSD
9bcc7a66-af53-48e4-934d-2a8c44113e11,0.044,2000.0,2.5,SATA 6.0 Gb/s,128.0,5400
506a5933-343e-4fd7-8ba8-d801f8c4f415,0.08600000000000001,240.0,2.5,SATA 6.0 Gb/s,,SSD
a26611ac-f3ae-4733-83e7-73a6312ce8b0,0.10400000000000001,480.0,M.2-2280,M.2 PCIe 3.0 X4,,SSD
f8bac0f6-4df3-44a6-b801-18618ae61e77,0.031,4000.0,3.5,SATA 6.0 Gb/s,256.0,7200
e6690a2f-a681-4486-b450-309b5fe65c28,0.031,2000.0,2.5,SATA 6.0 Gb/s,,SSD
af16d280-6834-4bce-a79f-92cb55d5fe23,0.065,2000.0,M.2-2280,M.2 PCIe 4.0 X4,,SSD
46c20a8e-634c-4a99-a8b8-3fbf1ba80a39,0.07,4000.0,M.2-2280,M.2 PCIe 4.0 X4,,SSD
197273da-8b50-45ab-8d08-21ebb7e8ca3d,0.095,4000.0,M.2-2280,M.2 PCIe 4.0 X4,,SSD
a9fdcb05-3439-4609-a94d-335360e11677,0.064,7680.0,2.5,SATA 6.0 Gb/s,,SSD
7e58ac84-3dc3-4d3d-9de8-60a631c12038,0.024,10000.0,3.5,SATA 6.0 Gb/s,256.0,7200
3a0848ba-f491-4f98-b48c-cb27a83d9832,0.178,1000.0,2.5,SATA 6.0 Gb/s,,SSD
371459bc-6d97-4a39-90c4-24fa8f2e0f8a,0.015,16000.0,3.5,SATA 6.0 Gb/s,512.0,7200
8651103c-83f9-4806-9f05-a63dcba87767,0.066,500.0,2.5,SATA 6.0 Gb/s,,SSD
c5da4edf-950d-4edc-aebd-b613ab38902a,0.11,8000.0,M.2-2280,M.2 PCIe 4.0 X4,,SSD
3bcd75e1-71b3-4b1a-b62c-ea2b0f9a69ce,0.07,2000.0,M.2-2280,M.2 PCIe 3.0 X4,,SSD
bdeb35f7-67a8-49ab-8a0c-5294d4a8b204,0.089,1000.0,M.2-2280,M.2 PCIe 4.0 X4,,SSD
f27eaf03-9a88-4d45-98cd-bedaf812adc5,0.037,1000.0,2.5,SATA 6.0 Gb/s,8.0,5400
1758eea7-b7d2-4950-b30d-4aaac50a406b,0.08700000000000001,1000.0,M.2-2280,M.2 PCIe 3.0 X4,,SSD
d61ede88-4e7e-439d-982e-7b6578d0057b,0.151,256.0,M.2-2280,M.2 PCIe 3.0 X4,,SSD
3a0d11ec-27e3-4bc1-8254-bcd5fe4f38bf,0.017,8000.0,3.5,SATA 6.0 Gb/s,256.0,7200
f80fb0dd-d331-419b-9ef6-60c5378c6081,0.12,500.0,M.2-2280,M.2 PCIe 4.0 X4,,SSD
a688922f-f4d9-461b-b25a-ce0f35dbe71b,0.14,1000.0,M.2-22110,M.2 PCIe 3.0 X4,,SSD
2c17ab5a-6220-45a0-a60e-0b7b3c8d880e,0.069,1000.0,2.5,SATA 6.0 Gb/s,,SSD
f71612cf-7cd4-4057-9194-dc0a8b67e6ce,0.078,256.0,2.5,SATA 6.0 Gb/s,,SSD
f3f50651-5afd-4a12-94f6-6556bc91454b,0.19,1000.0,PCIe,PCIe x8,,SSD
99fbcfab-468f-4a5b-973f-6d0f6ab96f2f,0.075,1000.0,M.2-2280,M.2 PCIe 4.0 X4,1024.0,SSD
11b7255e-4427-4e02-bf2c-5d37eaf7a846,0.099,2000.0,M.2-2280,M.2 PCIe 3.0 X4,,SSD
194d8576-6473-4cf1-93ef-5eb161699a09,0.035,4000.0,3.5,SATA 6.0 Gb/s,64.0,7200
dfe00f13-d7fe-4121-b5f6-c7258bc8b86d,0.018000000000000002,16000.0,3.5,SATA 6.0 Gb/s,256.0,7200
9df2b977-d4a4-4a8c-a260-6920079e7114,0.017,18000.0,3.5,SATA 6.0 Gb/s,,7200
d2a918ed-4d19-4dce-bced-db5759aa4ce3,0.048,1000.0,2.5,SATA 6.0 Gb/s,,SSD
154c6b47-985d-4cae-ad4f-c9165b052e09,0.044,2000.0,M.2-2280,M.2 PCIe 4.0 X4,,SSD
28312803-7baf-484e-ac45-5c6c3e1c77b4,0.081,2000.0,M.2-2280,M.2 PCIe 4.0 X4,,SSD
6100e10a-8a70-4b4d-b75d-3737a19242e0,0.07,1000.0,M.2-2280,M.2 PCIe 4.0 X4,,SSD
28b15aab-b68f-4e8a-9832-6b3adcfe8f39,0.11800000000000001,512.0,2.5,SATA 6.0 Gb/s,,SSD
0bd1b555-af0d-4ffc-a8e4-cffe0fd662cb,0.046,2000.0,M.2-2280,M.2 PCIe 4.0 X4,,SSD
153729e0-db22-4d45-a466-ce7729c4f5ee,0.11,500.0,M.2-2280,M.2 PCIe 3.0 X4,,SSD
b06e6acd-a68e-40f4-87f2-69b77d96901f,0.05,2000.0,2.5,SATA 6.0 Gb/s,,SSD
3d76344d-b44a-4743-81e1-3132de54e05a,0.031,2000.0,3.5,SATA 6.0 Gb/s,256.0,5400
d503f0fc-7338-485a-92ef-d5b35680197e,0.096,250.0,M.2-2280,M.2 PCIe 3.0 X4,,SSD
bce064e7-2e9b-47da-b530-04b5bc731aae,0.032,10000.0,3.5,SATA 6.0 Gb/s,256.0,7200
16af3d24-58fd-40ff-b028-e68612ada149,0.107,512.0,2.5,SATA 6.0 Gb/s,,SSD
b09e522a-3df5-4eb9-a8be-691f886905df,0.12,2000.0,M.2-2280,M.2 PCIe 5.0 X4,,SSD
6b084103-bb9a-422a-a1e4-8a175e4ce710,0.042,4000.0,2.5,SATA 6.0 Gb/s,,SSD
345d7245-6d0d-4400-b918-1426db08bac6,0.09,500.0,M.2-2280,M.2 PCIe 3.0 X4,,SSD
a805bafa-0d38-453a-9ace-4f47f7ac17f2,0.078,256.0,2.5,SATA 6.0 Gb/s,,SSD
44703079-350e-4983-99f2-edc60bb9bab6,0.156,256.0,2.5,SATA 6.0 Gb/s,,SSD
dd2aa6bf-6de6-4b5a-a781-6b2c1e66156e,0.025,6000.0,3.5,SATA 6.0 Gb/s,256.0,5400
fe569462-7d2f-4c9e-853e-2217659556a9,0.064,500.0,M.2-2280,M.2 PCIe 4.0 X4,,SSD
5e16d90e-6403-4a92-bcc3-2b1cb1e79ee6,0.11800000000000001,1000.0,M.2-2280,M.2 PCIe 3.0 X4,,SSD
bf70649b-0fcb-407a-9a51-af2d756f1882,0.106,500.0,3.5,SATA 6.0 Gb/s,32.0,7200
19ea83a1-4373-4b49-b7fb-eda76ddf53bb,0.024,14000.0,3.5,SATA 6.0 Gb/s,256.0,7200
ed08a852-7388-40b7-a991-d1fb05529ad6,0.064,480.0,2.5,SATA 6.0 Gb/s,,SSD
e508a69c-482e-4ff9-b914-2daf0f4e9e50,0.045,512.0,M.2-2280,M.2 PCIe 3.0 X4,,SSD
47a8a972-ace6-4ef4-adb6-41451263ab51,0.05,500.0,M.2-2280,M.2 PCIe 3.0 X4,,SSD
43e1f809-85e8-4412-95fe-585044ea5d44,0.068,240.0,2.5,SATA 6.0 Gb/s,,SSD
427fe1c2-14d9-4494-bcbf-b5d275eb5b23,0.02,6000.0,3.5,SATA 6.0 Gb/s,256.0,7200
7be7a51d-d9ec-4272-9bef-72c517cf5290,0.577,120.0,2.5,SATA 6.0 Gb/s,,SSD
5a5009d3-d6c5-4d65-9e46-a63d4b82993b,0.08700000000000001,1000.0,M.2-2280,M.2 PCIe 4.0 X4,,SSD
068aa731-2ffd-4d4a-be29-767ea8c0c347,0.079,4000.0,M.2-2280,M.2 PCIe 4.0 X4,,SSD
acf3454a-f7af-4178-8e00-4da5a8e83661,0.028,8000.0,3.5,SATA 6.0 Gb/s,256.0,7200
fe5a0c30-1080-418f-a1f3-63d8795980b4,0.04,1000.0,3.5,SATA 3.0 Gb/s,32.0,7200
3cfbe828-4f98-4d84-af62-d10141f115f1,0.375,512.0,M.2-2280,M.2 PCIe 3.0 X4,512.0,SSD
b595c993-99aa-4692-ac31-fd1e5b597e2d,0.035,1920.0,M.2-2280,M.2 PCIe 3.0 X4,,SSD
796ed544-4e35-4e5b-a193-056c901590c1,0.04,480.0,2.5,SATA 6.0 Gb/s,,SSD
c8699a4f-acf1-4a51-aa26-d853a33d2784,0.05,2000.0,M.2-2280,M.2 PCIe 4.0 X4,,SSD
1eccbbf3-4498-41da-b1f2-d589842569d0,0.088,512.0,M.2-2280,M.2 PCIe 4.0 X4,512.0,SSD
baddcbf6-d733-442e-993a-3700202f2724,0.2,1000.0,M.2-2280,M.2 SATA,1024.0,SSD
e37e7535-0210-4f36-adcd-af4c268a75b2,0.04,2000.0,M.2-2280,M.2 PCIe 3.0 X4,,SSD
1e80321f-04d5-4b86-9c63-6a591a8a7991,0.07,500.0,M.2-2280,M.2 PCIe 4.0 X4,,SSD
b96fbb34-e313-4993-82e3-7f1adfde7602,0.02,3000.0,3.5,SATA 6.0 Gb/s,256.0,5400
b37564d2-8ae1-44c5-9987-0ddeb2bd1852,0.146,512.0,M.2-2280,M.2 PCIe 3.0 X4,,SSD
0d33cce7-0adf-4d62-8115-80241cdb4ae8,0.015,6000.0,3.5,SATA 6.0 Gb/s,64.0,7200
b96af0ee-35f7-43ac-8e7b-944ed70c5801,0.049,1000.0,3.5,SATA 6.0 Gb/s,64.0,5400
17fac7ac-ae2d-4d66-b529-2587b806239b,0.05,2000.0,M.2-2280,M.2 PCIe 4.0 X4,,SSD
38fa19db-1315-46d0-a659-bf8eb59433bd,0.027,18000.0,3.5,SATA 6.0 Gb/s,512.0,7200
4d7a9d43-b575-4a0c-b3d2-f1ca6e6a8173,0.08,250.0,M.2-2280,M.2 PCIe 3.0 X4,,SSD
f7dc43f5-61d0-44dd-9a6f-277ab4e5d0a9,0.16,1000.0,3.5,SATA 6.0 Gb/s,64.0,7200
99aa9040-896d-45b0-adb1-81cbcc329a3e,0.023,8000.0,3.5,SATA 6.0 Gb/s,256.0,7200
2a464da3-838b-480e-840a-ce074d86d2b2,0.026000000000000002,8000.0,3.5,SATA 6.0 Gb/s,256.0,7200
57f01357-c13f-4098-919b-4ab720121603,0.065,4000.0,2.5,SATA 6.0 Gb/s,,SSD
30d7979b-06ee-46f5-b942-2376f9fd5627,0.066,960.0,M.2-2280,M.2 PCIe 3.0 X4,,SSD
5b387c80-95a2-421d-bcbe-ac64a4b5eb81,0.081,1000.0,M.2-2280,M.2 PCIe 4.0 X4,,SSD
b9dbccdb-9215-46a5-9bf1-978232d91b33,0.065,512.0,M.2-2280,M.2 PCIe 3.0 X4,,SSD
ee21aca3-d8e0-4f71-8a20-e775daf941ea,0.04,960.0,M.2-2280,M.2 PCIe 3.0 X4,,SSD
3fd2629d-686b-4854-99bb-fb533d7e8272,0.052000000000000005,2000.0,2.5,SATA 6.0 Gb/s,,SSD
9b8b48fb-1c0e-45b8-a914-ab45749194b2,0.05,2000.0,M.2-2280,M.2 PCIe 4.0 X4,,SSD
0d795d17-ff41-4e97-8c0c-cbc7e1da9f5e,0.056,480.0,2.5,SATA 6.0 Gb/s,,SSD
0173d4fb-edb6-4288-b20b-1b3538e26a5e,0.09,1000.0,M.2-2280,M.2 PCIe 4.0 X4,,SSD
ec4823d5-1571-49ac-a5d9-8fc1f30e4588,0.045,1000.0,M.2-2280,M.2 PCIe 3.0 X4,,SSD
ee28c7b4-c4c4-48e8-816b-52a1cad7ca4f,0.056,500.0,M.2-2280,M.2 PCIe 4.0 X4,,SSD
0981a429-dba5-4f05-84ef-632ea8131892,0.146,240.0,M.2-2280,M.2 SATA,,SSD
34ef2a7c-53ae-420e-8048-42896997ffc1,0.077,4000.0,M.2-2280,M.2 PCIe 4.0 X4,,SSD
bcaecbd2-d73a-48fa-b004-5d491d2f643e,0.043000000000000003,1000.0,M.2-2280,M.2 PCIe 4.0 X4,,SSD
1ad53d52-6d7b-48c6-bdc2-52e36c278904,0.378,500.0,M.2-2280,M.2 SATA,512.0,SSD
a32a7bfa-da11-4b78-9295-efb9ed2abb0e,0.036000000000000004,1920.0,2.5,SATA 6.0 Gb/s,,SSD
1d028e25-3585-40f9-b263-6fd6a7b3e8bf,0.018000000000000002,8000.0,3.5,SATA 6.0 Gb/s,256.0,7200
0baf279e-c4a0-4526-bd6b-a892acd12cc6,0.296,500.0,3.5,SATA 3.0 Gb/s,32.0,7200
959daeaa-584f-4646-9662-174ff6f3f6c7,0.035,2000.0,2.5,SATA 6.0 Gb/s,,SSD
73ea76c5-653d-4be4-82fc-ccd0a9a1db40,0.058,1000.0,M.2-2280,M.2 PCIe 4.0 X4,1024.0,SSD
dc31946f-ea2f-43c5-b68c-16701fac9819,0.09,1000.0,M.2-2280,M.2 PCIe 4.0 X4,,SSD
2ee2dc41-0ee6-47a8-ba32-0d3d0f6b465e,0.096,1000.0,2.5,SATA 6.0 Gb/s,,SSD
d524c2e5-1d3d-4de2-988f-c1fe20084a7f,0.305,525.0,2.5,SATA 6.0 Gb/s,,SSD
fa679d20-df95-462b-a3b4-74c3e8bbf716,0.049,2000.0,2.5,SATA 6.0 Gb/s,,SSD
be3ae166-6770-42a4-8a5a-d2f0e3800a58,0.027,16000.0,3.5,SATA 6.0 Gb/s,256.0,7200
c2db03e1-6745-4dae-999b-24584fb34e5e,0.022,18000.0,3.5,SATA 6.0 Gb/s,512.0,7200
1e854392-2d4b-4a29-a2bb-cf78bc17a175,4.308,240.0,2.5,SATA 6.0 Gb/s,,SSD
c8746128-d584-4b27-ab09-d92a5942bafc,0.027,1000.0,2.5,SATA 6.0 Gb/s,,5400
60c042df-5fb4-4467-bd33-af1f4e63c852,0.132,500.0,M.2-2280,M.2 PCIe 4.0 X4,,SSD
494e3f89-bb6c-4a9e-8986-ca89e738899e,0.052000000000000005,4000.0,M.2-2280,M.2 PCIe 4.0 X4,,SSD
3d7d8a02-bc45-4673-870a-5fe006e181af,0.073,7680.0,2.5,SATA 6.0 Gb/s,,SSD
6db4b2e3-7fa6-4f2c-8dc9-133b71851903,0.062,256.0,2.5,SATA 6.0 Gb/s,,SSD
852be8be-16db-438c-a523-c1e57fddbf76,0.055,512.0,2.5,SATA 6.0 Gb/s,,SSD
45c7aaa9-c6cf-468e-853a-5a3718695740,0.375,240.0,2.5,SATA 6.0 Gb/s,,SSD
d0350453-c09e-45a7-9758-dd80dbbcbeac,0.04,2000.0,M.2-2280,M.2 PCIe 4.0 X4,,SSD
debe727c-5841-4a49-b923-25375b213618,0.214,2000.0,M.2-2280,M.2 PCIe 4.0 X4,2048.0,SSD
71a34a1f-7647-4ed9-bfe9-572c0b205ede,0.02,4000.0,3.5,SATA 6.0 Gb/s,128.0,5400
04a01e6d-1dcd-4a8f-9315-4e7f7aa1d0b2,0.02,2000.0,3.5,SATA 6.0 Gb/s,64.0,5400
0bda1f8c-235d-496d-9c82-4796922790c0,0.06,500.0,M.2-2280,M.2 PCIe 4.0 X4,,SSD
d5cbeec3-c4f6-4f97-bc25-9487b8668dbc,0.052000000000000005,1000.0,M.2-2280,M.2 PCIe 3.0 X4,,SSD
47870037-bb48-4d8a-9908-b7322ece0cad,0.1,1000.0,M.2-2280,M.2 PCIe 3.0 X4,,SSD
a20c67c3-7443-4f95-832c-f9ab7e5bfcfd,0.024,10000.0,3.5,SATA 6.0 Gb/s,256.0,7200
0082d240-3b6a-40b7-8e94-892b985e7c92,0.139,4000.0,M.2-2280,M.2 PCIe 3.0 X4,,SSD
f76be934-2aca-429e-a1b1-c8c45ed77184,0.041,1000.0,2.5,SATA 6.0 Gb/s,64.0,
ea57bc16-7867-4f13-ad4d-a030a6225242,0.164,1000.0,M.2-2280,M.2 PCIe 4.0 X4,,SSD
8622f9e4-4d5a-4dbe-984f-c6f72a612c25,0.069,480.0,2.5,SATA 6.0 Gb/s,,SSD
2be43e34-0912-42a2-8422-5e5ff7eb3aa2,0.065,2000.0,2.5,SATA 6.0 Gb/s,,SSD
af9f844e-c64a-4b88-9856-c0cdeef21c74,0.018000000000000002,6000.0,3.5,SATA 3.0 Gb/s,256.0,5400
d86dcd54-e780-48fd-8542-0339140c469e,0.07,256.0,M.2-2280,M.2 SATA,,SSD
6a665ca4-cccd-48fc-a1b5-b73057853fa1,0.04,2000.0,3.5,SATA 3.0 Gb/s,32.0,5400
2392d3e4-5e55-4e57-8445-06bcf2f2c770,0.398,240.0,2.5,SATA 6.0 Gb/s,,SSD
26883b79-cabf-4f90-aa64-225d5c417387,0.055,1000.0,2.5,SATA 6.0 Gb/s,64.0,10000
0281c5e5-c897-4239-94ec-16e1f5e25d38,0.037,500.0,2.5,SATA 6.0 Gb/s,32.0,7200
1785e250-bb0b-463e-8c85-563a82668234,0.125,128.0,2.5,SATA 6.0 Gb/s,,SSD
e95801bd-92e8-48e6-9aad-a937413c7a47,0.1,500.0,M.2-2280,M.2 PCIe 4.0 X4,,SSD
bde44569-a079-46e6-980e-b4789b3f0d54,0.036000000000000004,1000.0,M.2-2280,M.2 PCIe 3.0 X4,,SSD
20c1a4a1-7dd5-44bb-a74e-61bdf894fde7,0.14400000000000002,512.0,M.2-2280,M.2 PCIe 3.0 X4,,SSD
a8ee3163-ab41-440b-8645-a6c80f8be714,0.18,512.0,M.2-2280,M.2 PCIe 3.0 X4,,SSD
a95ee4fc-276a-4f5f-9ea3-5a586171dd6b,0.049,1000.0,M.2-2280,M.2 PCIe 3.0 X4,,SSD
83a46a0d-64dd-4af3-8382-8a2a49ed0030,0.07,1000.0,M.2-2280,M.2 PCIe 4.0 X4,,SSD
533e3953-9c6b-4163-a2c6-349a354c747f,0.098,500.0,M.2-2280,M.2 PCIe 4.0 X4,,SSD
5949fb0e-f79e-4ce1-9c1c-15132e036e4c,0.269,2000.0,M.2-2280,M.2 PCIe 4.0 X4,2048.0,SSD
6c3977f1-daa0-41d2-8d2f-bc8a9f38e24d,0.10200000000000001,1000.0,M.2-2280,M.2 PCIe 4.0 X4,,SSD
9643e7c4-ff76-4687-9b84-3b51273e5cd5,0.392,120.0,M.2-2280,M.2 SATA,,SSD
6bbc9458-f585-4327-823f-286513d3dfda,4.53,200.0,2.5,SATA 3.0 Gb/s,,SSD
f6a33851-dc5a-430a-8fc7-b52fac9555d2,0.019,14000.0,3.5,SATA 6.0 Gb/s,256.0,7200
e3ac7fb9-2ea3-4028-8dcc-e57b974eaaf7,0.04,2000.0,M.2-2280,M.2 PCIe 4.0 X4,,SSD
04ef1107-b4f6-4446-9373-c9befee11596,0.035,1000.0,2.5,SATA 6.0 Gb/s,,SSD
b83e5c11-b2b9-4a9d-9e74-afc6286bbc24,0.07,4000.0,M.2-2280,M.2 PCIe 4.0 X4,,SSD
1ec4ef08-87c0-4d75-b35b-bc0a2dfaff9e,0.042,500.0,2.5,SATA 6.0 Gb/s,32.0,7200
fc18ba2d-68e3-4e9c-a2a4-d390a98bcd96,0.07,2000.0,M.2-2280,M.2 PCIe 3.0 X4,,SSD
388e2d36-b325-42da-b07d-3dc3b0fc4470,0.019,14000.0,3.5,SATA 6.0 Gb/s,,7200
64443d2b-ee4a-4c6b-8328-36e21c676935,0.133,128.0,M.2-2280,M.2 SATA,,SSD
1d8cbecf-aad3-47de-98e6-75ec35e8d7c2,0.045,960.0,2.5,SATA 6.0 Gb/s,,SSD
aead3ce7-06ef-4c68-a73f-c3d6dd966e6e,0.124,2000.0,2.5,SATA 6.0 Gb/s,,SSD
ed2c0969-e8b6-44d6-8642-76af7832a195,0.053,2000.0,3.5,SATA 6.0 Gb/s,64.0,7200
0c096241-a137-4faf-bb10-2a7c6ebf041c,0.11900000000000001,4000.0,2.5,SATA 6.0 Gb/s,,SSD
7a33eb17-355c-483f-a820-41bfef2000cb,0.048,512.0,M.2-2280,M.2 PCIe 3.0 X4,,SSD
f2313055-995b-48a2-8663-cc28c38ea104,0.088,1024.0,2.5,SATA 6.0 Gb/s,,SSD
02e38098-add4-4e78-b413-b64dc0e9dce6,0.097,1000.0,M.2-2280,M.2 PCIe 3.0 X4,,SSD
302125c5-99f9-455a-ad8c-757237a6c6b2,0.044,2000.0,M.2-2280,M.2 PCIe 4.0 X4,,SSD
37251688-0d3b-4282-a4b8-28b2c7d97c57,0.022,16000.0,3.5,SATA 6.0 Gb/s,512.0,7200
fa76aa6e-691c-4936-b91b-6caf6372de29,0.052000000000000005,4000.0,2.5,SATA 6.0 Gb/s,,SSD
1f7a5b8e-5faa-4564-b387-2c9209a3c305,0.089,1000.0,M.2-2280,M.2 PCIe 3.0 X4,,SSD
10f83ae7-9857-45f1-a954-9611bb32954e,0.083,240.0,2.5,SATA 6.0 Gb/s,,SSD
c8c5b43c-eed8-415e-934f-d98724858b44,0.041,960.0,2.5,SATA 6.0 Gb/s,,SSD
4539ddc3-87b1-44a9-95e3-1b0c8fc30796,0.125,2000.0,M.2-2280,M.2 PCIe 4.0 X4,,SSD
97d0321c-c243-4d8d-81fa-bd83448a405d,0.035,1000.0,2.5,SATA 6.0 Gb/s,128.0,5400
92842da4-8838-412d-b36c-e0287af84d7d,0.044,2000.0,3.5,SATA 6.0 Gb/s,256.0,7200
d2c34cfc-d5a0-4642-960a-a009625b4376,0.022,8000.0,3.5,SATA 6.0 Gb/s,128.0,5640
683d092b-9c95-4475-90d5-3fb7210f23d9,0.058,480.0,2.5,SATA 6.0 Gb/s,,SSD
8847c9ec-2dd1-4196-8c5f-07c0fb31683a,0.093,2000.0,M.2-2280,M.2 PCIe 3.0 X4,,SSD
1b1e7157-4fcb-4056-9c07-5a95dd2349be,0.02,10000.0,3.5,SATA 6.0 Gb/s,256.0,7200
dd5ef27e-4304-4322-b0f4-e1e498381ceb,0.147,7680.0,2.5,SATA 6.0 Gb/s,,SSD
2ada58c6-ec6e-4890-9894-8eefe956cca0,0.234,512.0,M.2-2280,M.2 PCIe 3.0 X4,,SSD
c8ecd7ba-97b8-4151-a8c3-630e0d4cd1e3,0.039,1000.0,M.2-2280,M.2 PCIe 3.0 X4,,SSD
cb443a78-92d3-4d82-9c2e-d1835cfbb1a9,0.155,1000.0,M.2-2280,M.2 PCIe 5.0 X4,,SSD
8c5ffb3d-276e-4cc2-8a29-b84a29060f8a,0.029,1000.0,3.5,SATA 6.0 Gb/s,128.0,7200
df7d88ed-3460-4f59-98fc-74524daef5e2,0.06,4000.0,3.5,SATA 6.0 Gb/s,128.0,7200
ba075b37-fb9a-48ae-95e8-c2ce5d2f0241,0.055,320.0,2.5,SATA 6.0 Gb/s,8.0,5400
032a30f1-cdd0-4a4c-aabf-7afaf5c635cd,0.253,1000.0,2.5,SATA 6.0 Gb/s,,SSD
5027aaa1-30bf-48bb-b69f-8141fd323b63,0.16,2000.0,M.2-2280,M.2 PCIe 3.0 X4,,SSD
28aef4ba-88ea-41aa-9f2e-f2d3bda3f44e,0.198,2000.0,2.5,SATA 6.0 Gb/s,,SSD
5b163291-099a-40ae-aaec-04fbf935a6f8,0.156,128.0,M.2-2280,M.2 PCIe 3.0 X4,,SSD
2954bc09-3a71-4239-afa9-adec95bd687a,0.021,14000.0,3.5,SATA 6.0 Gb/s,,5400
72717192-cb3b-4717-8c9a-764013ae1a68,0.1,1000.0,M.2-2280,M.2 PCIe 3.0 X4,,SSD
ff45083b-4d28-4c69-8b8e-56122f5c814f,0.06,2000.0,M.2-2280,M.2 PCIe 4.0 X4,,SSD
c6655119-2e13-4f75-a436-cfa77d3f7a25,0.069,1000.0,2.5,SATA 6.0 Gb/s,,SSD
abdc9370-ccbc-48eb-bfd0-e11c63e573b7,0.19,1000.0,2.5,SATA 6.0 Gb/s,,SSD
fe976c1b-02b0-4728-8da9-16b4faa4c002,0.047,2000.0,M.2-2280,M.2 PCIe 4.0 X4,,SSD
772b3a7e-3f39-4267-9f4a-aa861fd1ab30,0.05,2000.0,M.2-2280,M.2 PCIe 4.0 X4,,SSD
ba5cfad8-c66c-4da0-b049-26040632351f,0.045,1000.0,M.2-2280,M.2 PCIe 4.0 X4,,SSD
293cb5d6-3f69-4219-912f-4de033bb67b7,0.06,500.0,M.2-2280,M.2 PCIe 4.0 X4,,SSD
9bcb63e9-4493-49c0-9ab1-9f8a09fad39f,0.092,500.0,M.2-2280,M.2 PCIe 4.0 X4,,SSD
ea31d080-8e67-4e54-9230-1a9fb182e905,0.137,256.0,M.2-2280,M.2 PCIe 3.0 X4,,SSD
3e73e056-23e9-4a36-b261-27e54ddfeb2f,0.05,500.0,3.5,SATA 6.0 Gb/s,32.0,7200
68a73b1e-f367-43be-9160-706d1cb090c8,0.19,4000.0,M.2-2280,M.2 PCIe 4.0 X4,,SSD
8eada202-20c7-4c8b-86b2-411dd248edea,0.295,512.0,M.2-2280,M.2 PCIe 3.0 X4,,SSD
